NAME,LATITUDE,LAT_DD,LONGITUDE,LONG_DD,STATUS,STRUCTURES,YR_CONFIRM,APROX_STR1,APROX_STR2,YR_RANGE1,YR_RANGE2,SEC_TOWN
,111637,11.27694444,0252413,25.40361111,DESTROYED,,,,,,,
,111800,11.30000000,0252451,25.41416667,DESTROYED,,2004/2005,,,2004,2005,
,111211,11.20305556,0252511,25.41972222,DESTROYED,,2004,,,2004,2004,
,111134,11.19277778,0252317,25.38805556,DESTROYED,,,,,,,
,111034,11.17611111,0252358,25.39944444,DESTROYED,,2005/2006,,,2005,2006,
,111901,11.31694444,0251717,25.28805556,DESTROYED,,2006,,,2006,2006,
,111910,11.31944444,0251607,25.26861111,DESTROYED,,2006,,,2006,2006,
,111903,11.31750000,0251531,25.25861111,DESTROYED,,2006,,,2006,2006,
,111804,11.30111111,0251617,25.27138889,DESTROYED,,2006,,,2006,2006,
,111612,11.27000000,0251723,25.28972222,DESTROYED,,2006,,,2006,2006,
,111324,11.22333333,0252320,25.38888889,NO DAMAGE,,,,,,,
,111415,11.23750000,0251357,25.23250000,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,111454,11.24833333,0251425,25.24027778,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
FANDUGLI,111751,11.29750000,0251315,25.22083333,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
,111714,11.28722222,0251431,25.24194444,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,111724,11.29000000,0251504,25.25111111,DESTROYED,,2006,,,2006,2006,
UM GABUT,111755,11.29861111,0251057,25.18250000,DESTROYED,,2006,,,2006,2006,
,111836,11.31000000,0251153,25.19805556,DESTROYED,,2006,,,2006,2006,
,111909,11.31916667,0251152,25.19777778,DESTROYED,,2007,,,2007,2007,
,112110,11.35277778,0251722,25.28944444,DESTROYED,,2006,,,2006,2006,
EL FERDOUS,110524,11.09000000,0254741,25.79472222,NO DAMAGE,Secondary Town,,,,,,1
MASIL,110817,11.13805556,0254731,25.79194444,NO DAMAGE,,,,,,,
,110843,11.14527778,0254905,25.81805556,NO DAMAGE,,,,,,,
,110942,11.16166667,0255055,25.84861111,NO DAMAGE,,,,,,,
,110357,11.06583333,0255015,25.83750000,NO DAMAGE,,,,,,,
,122823,12.47305556,0260855,26.14861111,NO DAMAGE,,,,,,,
KENIN,141403,14.23416667,0244217,24.70472222,NO DAMAGE,,,,,,,
BILALA,141357,14.23250000,0244410,24.73611111,NO DAMAGE,,,,,,,
NJACHAKEI,133017,13.50472222,0221436,22.24333333,NO DAMAGE,,,,,,,
,132912,13.48666667,0221823,22.30638889,NO DAMAGE,,,,,,,
DULUNGA,133609,13.60250000,0221624,22.27333333,NO DAMAGE,,,,,,,
FONGFONG,125604,12.93444444,0231440,23.24444444,DESTROYED,,2003,,,2003,2003,
,122440,12.41111111,0240318,24.05500000,NO DAMAGE,,,,,,,
,121033,12.17583333,0233859,23.64972222,DESTROYED,,2003,,,2003,2003,
,130311,13.05305556,0231657,23.28250000,DESTROYED,,2004,,,2004,2004,
,130218,13.03833333,0231727,23.29083333,DESTROYED,,2004,,,2004,2004,
BATA HIMADA,120723,12.12305556,0230014,23.00388889,NO DAMAGE,,,,,,,
,121229,12.20805556,0230042,23.01166667,NO DAMAGE,,,,,,,
DODO,125418,12.90500000,0232519,23.42194444,DESTROYED,,,,,,,
DOUGGOU,124704,12.78444444,0234938,23.82722222,NO DAMAGE,,,,,,,
,124724,12.79000000,0235128,23.85777778,DESTROYED,,,,,,,
KORONLI,124535,12.75972222,0234833,23.80916667,NO DAMAGE,,,,,,,
,130416,13.07111111,0225640,22.94444444,NO DAMAGE,,,,,,,
ROSOLI,120652,12.11444444,0230449,23.08027778,DESTROYED,,2003,,,2003,2003,
BATA NOGORA,120648,12.11333333,0230217,23.03805556,DESTROYED,,2003,,,2003,2003,
BATA NASIM,120613,12.10361111,0230304,23.05111111,NO DAMAGE,,,,,,,
NYANGO,121245,12.21250000,0230728,23.12444444,NO DAMAGE,,,,,,,
DERSI B,121244,12.21222222,0230700,23.11666667,NO DAMAGE,,,,,,,
TARGO,121155,12.19861111,0230944,23.16222222,NO DAMAGE,,,,,,,
MILIN,121111,12.18638889,0231057,23.18250000,NO DAMAGE,,,,,,,
KOSOKARA,120144,12.02888889,0225547,22.92972222,DESTROYED,,2003,,,2003,2003,
AMAR JADID,120027,12.00750000,0225857,22.98250000,NO DAMAGE,,,,,,,
TERENGA,120158,12.03277778,0224058,22.68277778,NO DAMAGE,,,,,,,
,120506,12.08500000,0223837,22.64361111,NO DAMAGE,,,,,,,
UM JOKOUTY,120608,12.10222222,0223819,22.63861111,NO DAMAGE,,,,,,,
JINGEV,120517,12.08805556,0224001,22.66694444,NO DAMAGE,,,,,,,
FOSA,120251,12.04750000,0224004,22.66777778,NO DAMAGE,,,,,,,
KARANGA,120315,12.05416667,0224121,22.68916667,NO DAMAGE,,,,,,,
QUARANGA,120355,12.06527778,0223700,22.61666667,NO DAMAGE,,,,,,,
KULLA,123154,12.53166667,0232352,23.39777778,NO DAMAGE,,,,,,,
KORDUL,121216,12.20444444,0225045,22.84583333,NO DAMAGE,,,,,,,
EYOUR,121052,12.18111111,0224711,22.78638889,NO DAMAGE,,,,,,,
ASHENGA,121128,12.19111111,0224805,22.80138889,NO DAMAGE,,,,,,,
GANGAR,120953,12.16472222,0224640,22.77777778,NO DAMAGE,,,,,,,
TELANGA,121048,12.18000000,0224210,22.70277778,NO DAMAGE,,,,,,,
NASRA,120845,12.14583333,0224242,22.71166667,NO DAMAGE,,,,,,,
SEMISEE,121401,12.23361111,0225516,22.92111111,NO DAMAGE,,,,,,,
RAS EL FIL,120131,12.02527778,0224414,22.73722222,NO DAMAGE,,,,,,,
NARI,120159,12.03305556,0243018,24.50500000,DESTROYED,,2008,,,2008,2008,
DANDORA,120304,12.05111111,0242925,24.49027778,DESTROYED,,,,,,,
DANDURA,120403,12.06750000,0242856,24.48222222,DESTROYED,,2004,,,2004,2004,
GOZA,120005,12.00138889,0243055,24.51527778,NO DAMAGE,,,,,,,
,125902,12.98388889,0243114,24.52055556,NO DAMAGE,~10,,,10,,,
,115855,11.98194444,0243152,24.53111111,NO DAMAGE,,,,,,,
HEREZA,115851,11.98083333,0242958,24.49944444,NO DAMAGE,~10,,,10,,,
ERENDA,115917,11.98805556,0242959,24.49972222,NO DAMAGE,,,,,,,
,115943,11.99527778,0243012,24.50333333,NO DAMAGE,,,,,,,
UMM LAOTA,120046,12.01277778,0242854,24.48166667,NO DAMAGE,,,,,,,
UMM HEMEDA,120020,12.00555556,0242815,24.47083333,DESTROYED,,2008,,,2008,2008,
,115959,11.99972222,0242801,24.46694444,DESTROYED,,2008,,,2008,2008,
MERRIH,120135,12.02638889,0242905,24.48472222,DESTROYED,,2008,,,2008,2008,
KARO KARO,120340,12.06111111,0242638,24.44388889,NO DAMAGE,,,,,,,
EL BANGADEED,120432,12.07555556,0242543,24.42861111,NO DAMAGE,,,,,,,
,120639,12.11083333,0242801,24.46694444,DESTROYED,,2004,,,2004,2004,
,120700,12.11666667,0242453,24.41472222,DESTROYED,,2004/2005,,,2004,2005,
LOEIYA,120725,12.12361111,0242420,24.40555556,DAMAGED,,2004/2005,,,2004,2005,
HILA BEIDA,120626,12.10722222,0242215,24.37083333,NO DAMAGE,,,,,,,
,120505,12.08472222,0242345,24.39583333,NO DAMAGE,,,,,,,
,120256,12.04888889,0242643,24.44527778,NO DAMAGE,,,,,,,
,120127,12.02416667,0242728,24.45777778,NO DAMAGE,,,,,,,
GANDI,115846,11.97944444,0242624,24.44000000,NO DAMAGE,,,,,,,
,115906,11.98500000,0242443,24.41194444,NO DAMAGE,,,,,,,
,115849,11.98027778,0242251,24.38083333,NO DAMAGE,,,,,,,
,115839,11.97750000,0242135,24.35972222,NO DAMAGE,,,,,,,
,120024,12.00666667,0242229,24.37472222,NO DAMAGE,,,,,,,
,120256,12.04888889,0242423,24.40638889,NO DAMAGE,,,,,,,
,120246,12.04611111,0242458,24.41611111,NO DAMAGE,,,,,,,
,120324,12.05666667,0242440,24.41111111,NO DAMAGE,,,,,,,
GEMMEIZA,120144,12.02888889,0243542,24.59500000,NO DAMAGE,,,,,,,
DOMBO DOMBO SOUTH,120356,12.06555556,0243447,24.57972222,NO DAMAGE,,,,,,,
SINGEIWA,120418,12.07166667,0243603,24.60083333,NO DAMAGE,,,,,,,
DOMBO DOMBO NORTH,120509,12.08583333,0243447,24.57972222,NO DAMAGE,,,,,,,
DAR AL SALAM,130322,13.05611111,0253134,25.52611111,NO DAMAGE,Secondary Town,,,,,,1
TANGORO,134317,13.72138889,0244701,24.78361111,NO DAMAGE,,,,,,,
AGIDO,134432,13.74222222,0244414,24.73722222,NO DAMAGE,,,,,,,
KEGILO,134435,13.74305556,0244313,24.72027778,NO DAMAGE,,,,,,,
,134441,13.74472222,0244243,24.71194444,NO DAMAGE,,,,,,,
UM SIALA,134511,13.75305556,0244236,24.71000000,NO DAMAGE,,,,,,,
,135217,13.87138889,0242738,24.46055556,NO DAMAGE,,,,,,,
,135138,13.86055556,0242632,24.44222222,DAMAGED,,,,,,,
,135343,13.89527778,0242503,24.41750000,DAMAGED,,,,,,,
,135411,13.90305556,0242546,24.42944444,NO DAMAGE,,,,,,,
,135534,13.92611111,0242608,24.43555556,DAMAGED,,,,,,,
,125341,12.89472222,0255109,25.85250000,DAMAGED,,2008,,,2008,2008,
,125611,12.93638889,0255158,25.86611111,DESTROYED,~25 of ~25,2009,25,25,2009,2009,
,125532,12.92555556,0255247,25.87972222,NO DAMAGE,,,,,,,
,125511,12.91972222,0255420,25.90555556,NO DAMAGE,,,,,,,
,125418,12.90500000,0255545,25.92916667,NO DAMAGE,,,,,,,
UM HIGEINA,125909,12.98583333,0255436,25.91000000,NO DAMAGE,Secondary Town,,,,,,1
,142327,14.39083333,0243555,24.59861111,DAMAGED,,2003/2004,,,2003,2004,
,142412,14.40333333,0243801,24.63361111,NO DAMAGE,~100,,,100,,,
,141455,14.24861111,0243501,24.58361111,DESTROYED,,,,,,,
,141106,14.18500000,0243859,24.64972222,NO DAMAGE,,,,,,,
SHAG ELKHOR,142425,14.40694444,0242908,24.48555556,NO DAMAGE,,,,,,,
UMM SABARIG,112411,11.40305556,0250357,25.06583333,DESTROYED,,2006,,,2006,2006,
GASSA SAIL,113722,11.62277778,0245601,24.93361111,NO DAMAGE,,,,,,,
SHADANI,113833,11.64250000,0245328,24.89111111,DESTROYED,,2004/2005,,,2004,2005,
BIRKATULLI,113926,11.65722222,0245445,24.91250000,NO DAMAGE,,,,,,,
KARONIA,113856,11.64888889,0245541,24.92805556,NO DAMAGE,,,,,,,
,113949,11.66361111,0245621,24.93916667,NO DAMAGE,,,,,,,
,113844,11.64555556,0245751,24.96416667,NO DAMAGE,,,,,,,
,113825,11.64027778,0245845,24.97916667,NO DAMAGE,,,,,,,
WADMI,114102,11.68388889,0244728,24.79111111,NO DAMAGE,,,,,,,
,114256,11.71555556,0244746,24.79611111,DAMAGED,,2004,,,2004,2004,
,114227,11.70750000,0244628,24.77444444,NO DAMAGE,,,,,,,
,114424,11.74000000,0244822,24.80611111,NO DAMAGE,,,,,,,
,112337,11.39361111,0251418,25.23833333,DESTROYED,,2006,,,2006,2006,
,112331,11.39194444,0251459,25.24972222,DESTROYED,,2006,,,2006,2006,
ABU JABRA,112917,11.48805556,0250552,25.09777778,NO DAMAGE,,,,,,,
,112637,11.44361111,0250244,25.04555556,DESTROYED,,2006,,,2006,2006,
,112620,11.43888889,0252636,25.44333333,DESTROYED,,2005/2006,,,2005,2006,
,112631,11.44194444,0252523,25.42305556,DESTROYED,,2005/2006,,,2005,2006,
,112726,11.45722222,0252536,25.42666667,DESTROYED,,2005/2006,,,2005,2006,
,112431,11.40861111,0252817,25.47138889,DESTROYED,,2005,,,2005,2005,
,112345,11.39583333,0252811,25.46972222,DESTROYED,,2005,,,2005,2005,
,112341,11.39472222,0252718,25.45500000,DESTROYED,,2005,,,2005,2005,
DWANA,115135,11.85972222,0251021,25.17250000,NO DAMAGE,,,,,,,
,115037,11.84361111,0251014,25.17055556,NO DAMAGE,,,,,,,
,115116,11.85444444,0251112,25.18666667,NO DAMAGE,,,,,,,
ABARDANA,115945,11.99583333,0244421,24.73916667,NO DAMAGE,,,,,,,
,115011,11.83638889,0251526,25.25722222,DESTROYED,,2005,,,2005,2005,
,114954,11.83166667,0251635,25.27638889,DESTROYED,,2004/2005,,,2004,2005,
,142401,14.40027778,0251914,25.32055556,NO DAMAGE,,,,,,,
TALILA,115629,11.94138889,0243642,24.61166667,NO DAMAGE,,,,,,,
,115840,11.97777778,0243703,24.61750000,NO DAMAGE,,,,,,,
,115930,11.99166667,0243655,24.61527778,NO DAMAGE,,,,,,,
,115546,11.92944444,0243404,24.56777778,NO DAMAGE,,,,,,,
,115117,11.85472222,0243453,24.58138889,NO DAMAGE,,,,,,,
KULBUS,142146,14.36277778,0222740,22.46111111,NO DAMAGE,Secondary Town,,,,,,1
EL FASHER,133722,13.62277778,0252139,25.36083333,NO DAMAGE,State Capital,,,,,,
SUNEITA,122329,12.39138889,0254956,25.83222222,DESTROYED,~100 of ~100,2009,100,100,2009,2009,
,122147,12.36305556,0254946,25.82944444,DAMAGED,,2009,,,2009,2009,
,121619,12.27194444,0254746,25.79611111,DESTROYED,,2008,,,2008,2008,
,121821,12.30583333,0254814,25.80388889,DESTROYED,~50 of ~50,2009,50,50,2009,2009,
,121912,12.32000000,0254836,25.81000000,DESTROYED,~25 of ~25,2009,25,25,2009,2009,
,123111,12.51972222,0244017,24.67138889,NO DAMAGE,,,,,,,
,131717,13.28805556,0222612,22.43666667,NO DAMAGE,,,,,,,
,123018,12.50500000,0230521,23.08916667,NO DAMAGE,,,,,,,
,121950,12.33055556,0252145,25.36250000,NO DAMAGE,,,,,,,
,121658,12.28277778,0252201,25.36694444,DESTROYED,,2004,,,2004,2004,
,113456,11.58222222,0253900,25.65000000,DESTROYED,~75 of ~75,2004,75,75,2004,2004,
,113153,11.53138889,0253708,25.61888889,DESTROYED,~75 of ~75,2004,75,75,2004,2004,
,113552,11.59777778,0253814,25.63722222,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
,112632,11.44222222,0253927,25.65750000,DESTROYED,,2004,,,2004,2004,
,112542,11.42833333,0253856,25.64888889,DESTROYED,~75 of ~75,2004,75,75,2004,2004,
,113311,11.55305556,0254124,25.69000000,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,113352,11.56444444,0253634,25.60944444,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
,113348,11.56333333,0254337,25.72694444,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,113608,11.60222222,0254329,25.72472222,DESTROYED,~75 of ~75,2004,75,75,2004,2004,
,113707,11.61861111,0254305,25.71805556,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,113755,11.63194444,0254259,25.71638889,DESTROYED,,2004,,,2004,2004,
,113805,11.63472222,0254412,25.73666667,DESTROYED,,2004,,,2004,2004,
,113831,11.64194444,0254341,25.72805556,DESTROYED,,2004,,,2004,2004,
,113442,11.57833333,0254026,25.67388889,DESTROYED,,2004,,,2004,2004,
,113536,11.59333333,0254025,25.67361111,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
,113535,11.59305556,0254047,25.67972222,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,113637,11.61027778,0254104,25.68444444,DESTROYED, ,2004,,,2004,2004,
,113148,11.53000000,0251537,25.26027778,NO DAMAGE,,,,,,,
,113355,11.56527778,0251947,25.32972222,DAMAGED,,2008,,,2008,2008,
,113302,11.55055556,0252126,25.35722222,DESTROYED,,2006,,,2006,2006,
,113214,11.53722222,0252212,25.37000000,DESTROYED,,2006,,,2006,2006,
,113301,11.55027778,0252247,25.37972222,NO DAMAGE,,,,,,,
,114106,11.68500000,0253336,25.56000000,NO DAMAGE,,,,,,,
,111802,11.30055556,0250721,25.12250000,DESTROYED,,2006,,,2006,2006,
,111756,11.29888889,0250835,25.14305556,DESTROYED,,2006,,,2006,2006,
,111357,11.23250000,0250912,25.15333333,NO DAMAGE,,,,,,,
,142937,14.49361111,0241618,24.27166667,NO DAMAGE,,,,,,,
,132047,13.34638889,0223629,22.60805556,DESTROYED,,2004,,,2004,2004,
,132511,13.41972222,0251347,25.22972222,NO DAMAGE,,,,,,,
,132343,13.39527778,0251224,25.20666667,NO DAMAGE,,,,,,,
BEESANEGE,132438,13.41055556,0251128,25.19111111,NO DAMAGE,,,,,,,
UTASH,132700,13.45000000,0251126,25.19055556,DAMAGED,,,,,,,
,132341,13.39472222,0251926,25.32388889,NO DAMAGE,,,,,,,
,131834,13.30944444,0251414,25.23722222,NO DAMAGE,,,,,,,
,131831,13.30861111,0251855,25.31527778,NO DAMAGE,,,,,,,
,131826,13.30722222,0252017,25.33805556,NO DAMAGE,,,,,,,
TABIT,131852,13.31444444,0250516,25.08777778,NO DAMAGE,,,,,,,
KADAREIK,132046,13.34611111,0250444,25.07888889,NO DAMAGE,,,,,,,
,132130,13.35833333,0250256,25.04888889,NO DAMAGE,,,,,,,
KUNJARA TARNE,132102,13.35055556,0245842,24.97833333,NO DAMAGE,,,,,,,
KUSHINA JANUB,132243,13.37861111,0245930,24.99166667,NO DAMAGE,,,,,,,
LESKENY,132323,13.38972222,0245829,24.97472222,NO DAMAGE,,,,,,,
KOSHINY NORTH,132417,13.40472222,0245956,24.99888889,NO DAMAGE,,,,,,,
JOCHANA,115939,11.99416667,0254253,25.71472222,DESTROYED,,2007,,,2007,2007,
,120144,12.02888889,0254305,25.71805556,DESTROYED,,2007,,,2007,2007,
,120025,12.00694444,0254140,25.69444444,DESTROYED,,2007,,,2007,2007,
,120231,12.04194444,0254436,25.74333333,DESTROYED,,2007,,,2007,2007,
ABU GAMRA,141934,14.32611111,0232436,23.41000000,DESTROYED,,2003/2004,,,2003,2004,
,141346,14.22944444,0232914,23.48722222,DESTROYED,,,,,,,
,141532,14.25888889,0232943,23.49527778,DESTROYED,,,,,,,
,141936,14.32666667,0232854,23.48166667,DESTROYED,,,,,,,
,141726,14.29055556,0232301,23.38361111,DESTROYED,,,,,,,
,141932,14.32555556,0233455,23.58194444,DAMAGED,,,,,,,
,141712,14.28666667,0233154,23.53166667,DESTROYED,,,,,,,
,141326,14.22388889,0233441,23.57805556,DESTROYED,,,,,,,
,141119,14.18861111,0233221,23.53916667,DESTROYED,,,,,,,
,141128,14.19111111,0233139,23.52750000,DESTROYED,,,,,,,
,142213,14.37027778,0233045,23.51250000,DAMAGED,,,,,,,
,142237,14.37694444,0233132,23.52555556,DAMAGED,,,,,,,
,142037,14.34361111,0233625,23.60694444,NO DAMAGE,,,,,,,
,141352,14.23111111,0233529,23.59138889,DESTROYED,,,,,,,
,141628,14.27444444,0233117,23.52138889,DESTROYED,,,,,,,
,141607,14.26861111,0233938,23.66055556,DESTROYED,,,,,,,
,141540,14.26111111,0233805,23.63472222,DESTROYED,,,,,,,
,141501,14.25027778,0234006,23.66833333,DESTROYED,,,,,,,
,141440,14.24444444,0233745,23.62916667,DESTROYED,,,,,,,
,141353,14.23138889,0233717,23.62138889,DESTROYED,~100 of ~100,,100,100,,,
,141459,14.24972222,0233633,23.60916667,DESTROYED,,,,,,,
,141615,14.27083333,0233825,23.64027778,DESTROYED,,,,,,,
,141707,14.28527778,0234241,23.71138889,DESTROYED,,,,,,,
,142021,14.33916667,0234718,23.78833333,DESTROYED,,,,,,,
,141307,14.21861111,0234906,23.81833333,DESTROYED,,,,,,,
,141117,14.18805556,0234708,23.78555556,DESTROYED,,,,,,,
,142250,14.38055556,0232938,23.49388889,DESTROYED,,,,,,,
,141516,14.25444444,0233746,23.62944444,DESTROYED,,,,,,,
,141517,14.25472222,0233934,23.65944444,DESTROYED,,,,,,,
,114421,11.73916667,0234600,23.76666667,NO DAMAGE,,,,,,,
EL GUREIF,114314,11.72055556,0234644,23.77888889,NO DAMAGE,,,,,,,
FIGENGA,114150,11.69722222,0234712,23.78666667,NO DAMAGE,,,,,,,
KANSKUMA,114132,11.69222222,0234621,23.77250000,NO DAMAGE,,,,,,,
DONIBA KALASH,114100,11.68333333,0234654,23.78166667,NO DAMAGE,,,,,,,
,115122,11.85611111,0235722,23.95611111,NO DAMAGE,,,,,,,
,115105,11.85138889,0235752,23.96444444,NO DAMAGE,,,,,,,
,114947,11.82972222,0235722,23.95611111,NO DAMAGE,,,,,,,
,114613,11.77027778,0235717,23.95472222,NO DAMAGE,,,,,,,
RUMALIYA,115413,11.90361111,0234027,23.67416667,DESTROYED,,2003,,,2003,2003,
,115859,11.98305556,0254325,25.72361111,DESTROYED,,2007,,,2007,2007,
,120002,12.00055556,0254401,25.73361111,DESTROYED,,2007,,,2007,2007,
,120123,12.02305556,0254251,25.71416667,DESTROYED,,2007,,,2007,2007,
SINEIT,120858,12.14944444,0254418,25.73833333,DESTROYED,,2008,,,2008,2008,
BUHERA,120806,12.13500000,0254055,25.68194444,NO DAMAGE,,,,,,,
SHAGG EN NIL,120846,12.14611111,0254221,25.70583333,DESTROYED,~75 of ~100,2009,75,100,2009,2009,
,134209,13.70250000,0252601,25.43361111,NO DAMAGE,,,,,,,
,134308,13.71888889,0252801,25.46694444,NO DAMAGE,,,,,,,
,134328,13.72444444,0252906,25.48500000,NO DAMAGE,,,,,,,
,134138,13.69388889,0252929,25.49138889,NO DAMAGE,,,,,,,
,134105,13.68472222,0252823,25.47305556,NO DAMAGE,,,,,,,
,134048,13.68000000,0252843,25.47861111,NO DAMAGE,,,,,,,
,134056,13.68222222,0253059,25.51638889,NO DAMAGE,,,,,,,
,134117,13.68805556,0253133,25.52583333,NO DAMAGE,,,,,,,
,134147,13.69638889,0253122,25.52277778,NO DAMAGE,,,,,,,
,134046,13.67944444,0253158,25.53277778,NO DAMAGE,,,,,,,
,133940,13.66111111,0252825,25.47361111,NO DAMAGE,,,,,,,
,134020,13.67222222,0252655,25.44861111,NO DAMAGE,,,,,,,
,133952,13.66444444,0252604,25.43444444,NO DAMAGE,,,,,,,
,134338,13.72722222,0253159,25.53305556,NO DAMAGE,,,,,,,
,111346,11.22944444,0253542,25.59500000,DESTROYED,,2004,,,2004,2004,
,111145,11.19583333,0253721,25.62250000,DESTROYED,,2004,,,2004,2004,
SIRA,111619,11.27194444,0253751,25.63083333,DESTROYED,,2004,,,2004,2004,
,105831,10.97527778,0251114,25.18722222,DESTROYED,,,,,,,
,105942,10.99500000,0251000,25.16666667,DESTROYED,,,,,,,
,105943,10.99527778,0250920,25.15555556,DESTROYED,,,,,,,
,110109,11.01916667,0250920,25.15555556,DESTROYED,,,,,,,
,112039,11.34416667,0252922,25.48944444,DESTROYED,,2004/2005,,,2004,2005,
,111944,11.32888889,0252920,25.48888889,DESTROYED,,2004/2005,,,2004,2005,
,111919,11.32194444,0253055,25.51527778,DESTROYED,,2004/2005,,,2004,2005,
,111913,11.32027778,0253159,25.53305556,DESTROYED,,2004,,,2004,2004,
,112300,11.38333333,0252937,25.49361111,DESTROYED,,2004/2005,,,2004,2005,
KUTEIRAYA,112304,11.38444444,0252825,25.47361111,DAMAGED,,2004/2005,,,2004,2005,
,112237,11.37694444,0252556,25.43222222,DESTROYED,~25 of ~25,,25,25,,,
,112252,11.38111111,0252518,25.42166667,DESTROYED,~25 of ~25,2004/2005,25,25,2004,2005,
,112258,11.38277778,0252328,25.39111111,DESTROYED,~25 of ~25,2005/2006,25,25,2005,2006,
,112231,11.37527778,0251722,25.28944444,DESTROYED,~25 of ~25,,25,25,,,
,112207,11.36861111,0251734,25.29277778,DESTROYED,~25 of ~25,,25,25,,,
,111902,11.31722222,0252153,25.36472222,DESTROYED,~10 of ~10,2004/2005,10,10,2004,2005,
,111924,11.32333333,0252141,25.36138889,DESTROYED,,2005,,,2005,2005,
,111935,11.32638889,0251855,25.31527778,DESTROYED,,2006,,,2006,2006,
,112038,11.34388889,0252136,25.36000000,DESTROYED,~50 of ~50,2004/2005,50,50,2004,2005,
,112347,11.39638889,0253102,25.51722222,NO DAMAGE,~25,,,25,,,
,112211,11.36972222,0253743,25.62861111,NO DAMAGE,,,,,,,
,112602,11.43388889,0253747,25.62972222,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,112415,11.40416667,0253225,25.54027778,NO DAMAGE,,,,,,,
,112442,11.41166667,0253625,25.60694444,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,112415,11.40416667,0253614,25.60388889,DESTROYED,,2004,,,2004,2004,
,111852,11.31444444,0252011,25.33638889,DESTROYED,,2004/2005,,,2004,2005,
,111651,11.28083333,0252007,25.33527778,DAMAGED,,,,,,,
,111510,11.25277778,0253529,25.59138889,DESTROYED,,2004,,,2004,2004,
,111452,11.24777778,0253513,25.58694444,DESTROYED,,2004,,,2004,2004,
,111515,11.25416667,0253651,25.61416667,DESTROYED,,2004,,,2004,2004,
,111504,11.25111111,0253941,25.66138889,DESTROYED,,2004,,,2004,2004,
,111705,11.28472222,0253911,25.65305556,DESTROYED,,2004,,,2004,2004,
,111801,11.30027778,0253729,25.62472222,DESTROYED,,2004,,,2004,2004,
,111719,11.28861111,0253551,25.59750000,DESTROYED,,2004,,,2004,2004,
,111441,11.24472222,0253626,25.60722222,DESTROYED,,2004,,,2004,2004,
,111228,11.20777778,0253750,25.63055556,DESTROYED,,2004,,,2004,2004,
,111246,11.21277778,0253913,25.65361111,DESTROYED,,2004,,,2004,2004,
,111151,11.19750000,0253613,25.60361111,DESTROYED,,2004,,,2004,2004,
,111201,11.20027778,0253530,25.59166667,DESTROYED,,2004,,,2004,2004,
,111215,11.20416667,0253138,25.52722222,DESTROYED,,2004,,,2004,2004,
,111257,11.21583333,0253150,25.53055556,DESTROYED,,2004,,,2004,2004,
,111458,11.24944444,0253329,25.55805556,DESTROYED,,2004,,,2004,2004,
,110951,11.16416667,0253137,25.52694444,DESTROYED,,2004,,,2004,2004,
,111125,11.19027778,0253611,25.60305556,DESTROYED,,2004,,,2004,2004,
,111124,11.19000000,0253445,25.57916667,DESTROYED,,2004,,,2004,2004,
,111809,11.30250000,0253946,25.66277778,DESTROYED,,2004,,,2004,2004,
,111846,11.31277778,0253731,25.62527778,DESTROYED,,2004,,,2004,2004,
,112005,11.33472222,0253637,25.61027778,DESTROYED,,2004,,,2004,2004,
,112028,11.34111111,0253712,25.62000000,DESTROYED,,2004,,,2004,2004,
,112019,11.33861111,0253502,25.58388889,DESTROYED,,2004,,,2004,2004,
,111939,11.32750000,0253221,25.53916667,DESTROYED,,2004,,,2004,2004,
,111725,11.29027778,0254002,25.66722222,DESTROYED,,2004,,,2004,2004,
EL HELIF,144724,14.79000000,0252701,25.45027778,NO DAMAGE,,,,,,,
KHARTUM DJEDID,132253,13.38138889,0245633,24.94250000,NO DAMAGE,,,,,,,
RASDJUDUK,132438,13.41055556,0245648,24.94666667,NO DAMAGE,,,,,,,
RAHAT JUDUR SAGHAER,132601,13.43361111,0245648,24.94666667,NO DAMAGE,,,,,,,
HELIF SANY,144354,14.73166667,0252341,25.39472222,NO DAMAGE,,,,,,,
,144302,14.71722222,0252848,25.48000000,NO DAMAGE,,,,,,,
